order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status,revenue,year,month
O043241,C03451,R0121,2025-04-02,1201.93,120.19,59,UPI,Delivered,1140.74,2025,April
O043242,C00212,R0166,2024-06-07,449.78,44.98,57,Cash,Refunded,461.8,2024,June
O043243,C01378,R0153,2026-01-31,697.71,0,26,UPI,Delivered,723.71,2026,January
O043244,C01114,R0105,2025-06-09,380.5,0,33,Wallet,Cancelled,413.5,2025,June
O043245,C03828,R0177,2024-09-21,1350.86,0,27,UPI,Delivered,1377.86,2024,September
O043246,C02588,R0072,2024-09-24,771.82,0,54,UPI,Delivered,825.82,2024,September
O043247,C03346,R0184,2024-02-01,827.31,0,54,UPI,Refunded,881.31,2024,February
O043248,C03769,R0099,2025-08-26,1027.78,0,33,UPI,Delivered,1060.78,2025,August
O043249,C01810,R0072,2024-03-17,396.77,0,32,UPI,Delivered,428.77,2024,March
O043250,C02391,R0177,2025-07-25,1270.34,0,45,UPI,Delivered,1315.34,2025,July
O043251,C02540,R0166,2025-08-05,262.52,0,20,UPI,Delivered,282.52,2025,August
O043252,C02579,R0199,2024-05-09,1188.42,0,20,UPI,Delivered,1208.42,2024,May
O043253,C04725,R0189,2024-05-14,850.86,0,54,Card,Cancelled,904.86,2024,May
O043254,C02400,R0011,2025-03-13,1372.51,137.25,59,Card,Cancelled,1294.26,2025,March
O043255,C02215,R0155,2024-11-06,1337.54,133.75,41,Cash,Delivered,1244.79,2024,November
O043256,C02321,R0181,2026-03-07,1542.32,154.23,34,UPI,Cancelled,1422.09,2026,March
O043257,C00314,R0169,2025-10-10,519.02,0,21,UPI,Refunded,540.02,2025,October
O043258,C04555,R0116,2025-07-27,687.21,0,26,UPI,Delivered,713.21,2025,July
O043259,C01370,R0024,2024-01-20,1498.01,149.8,28,UPI,Cancelled,1376.21,2024,January
O043260,C00108,R0044,2026-02-25,654.85,0,22,Wallet,Refunded,676.85,2026,February
O043261,C02303,R0054,2024-02-03,1107.75,110.78,59,Wallet,Delivered,1055.97,2024,February
O043262,C03388,R0093,2024-09-03,766.4,0,36,Card,Delivered,802.4,2024,September
O043263,C02024,R0085,2024-12-17,1308.38,130.84,41,UPI,Cancelled,1218.54,2024,December
O043264,C02540,R0015,2024-09-28,981.99,0,34,UPI,Delivered,1015.99,2024,September
O043265,C00402,R0099,2024-10-01,804.95,0,43,UPI,Cancelled,847.95,2024,October
O043266,C02399,R0173,2024-11-25,789.12,78.91,42,UPI,Cancelled,752.21,2024,November
O043267,C01919,R0156,2025-07-16,1449.47,144.95,51,UPI,Delivered,1355.52,2025,July
O043268,C03509,R0165,2025-11-16,303.81,30.38,36,UPI,Cancelled,309.43,2025,November
O043269,C02946,R0126,2024-07-28,1025.54,102.55,36,UPI,Delivered,958.99,2024,July
O043270,C00835,R0030,2025-07-05,1459.98,0,42,UPI,Delivered,1501.98,2025,July
O043271,C00591,R0175,2024-09-28,382.47,38.25,50,Cash,Delivered,394.22,2024,September
O043272,C03632,R0157,2025-10-20,639.58,0,56,Wallet,Refunded,695.58,2025,October
O043273,C01140,R0133,2025-08-31,643.18,0,45,Wallet,Delivered,688.18,2025,August
O043274,C03115,R0045,2024-07-02,524.65,0,33,Card,Delivered,557.65,2024,July
O043275,C02374,R0151,2025-06-18,1526.05,0,31,Cash,Delivered,1557.05,2025,June
O043276,C01709,R0200,2025-01-30,764.36,76.44,47,UPI,Delivered,734.92,2025,January
O043277,C01333,R0020,2026-01-03,1276.83,127.68,30,Card,Delivered,1179.15,2026,January
O043278,C01014,R0198,2024-05-13,1150.47,0,35,Cash,Cancelled,1185.47,2024,May
O043279,C02103,R0028,2026-01-19,734.01,73.4,47,UPI,Cancelled,707.61,2026,January
O043280,C00509,R0183,2025-03-02,1563.4,0,26,UPI,Delivered,1589.4,2025,March
O043281,C01858,R0033,2024-10-19,1092.34,109.23,40,Card,Delivered,1023.11,2024,October
O043282,C02818,R0120,2025-03-16,353.31,35.33,35,Card,Refunded,352.98,2025,March
O043283,C02602,R0087,2026-01-05,1379.38,0,23,UPI,Cancelled,1402.38,2026,January
O043284,C04616,R0107,2024-01-30,907.52,90.75,51,UPI,Delivered,867.77,2024,January
O043285,C04794,R0173,2024-09-09,508.71,0,31,Wallet,Delivered,539.71,2024,September
O043286,C03588,R0134,2026-04-15,1464.38,0,37,UPI,Delivered,1501.38,2026,April
O043287,C00765,R0064,2024-11-25,376.57,0,59,Card,Delivered,435.57,2024,November
O043288,C01667,R0197,2025-09-21,458.58,0,39,UPI,Delivered,497.58,2025,September
O043289,C04865,R0182,2024-04-17,1113.29,0,43,Cash,Cancelled,1156.29,2024,April
O043290,C00637,R0056,2026-02-02,1347.48,0,38,UPI,Delivered,1385.48,2026,February
O043291,C04855,R0173,2024-02-02,1523.14,0,44,Cash,Delivered,1567.14,2024,February
O043292,C01239,R0190,2025-03-24,1540.31,154.03,25,Wallet,Refunded,1411.28,2025,March
O043293,C03463,R0144,2025-07-30,405.67,40.57,53,UPI,Cancelled,418.1,2025,July
O043294,C03532,R0001,2024-11-08,862.36,86.24,35,UPI,Cancelled,811.12,2024,November
O043295,C01831,R0120,2026-04-09,1195.68,0,39,Cash,Delivered,1234.68,2026,April
O043296,C03567,R0027,2024-04-03,896.12,0,45,Card,Delivered,941.12,2024,April
O043297,C03479,R0124,2026-03-13,1375,0,56,Card,Refunded,1431,2026,March
O043298,C00242,R0104,2024-04-21,1308.01,130.8,54,Cash,Refunded,1231.21,2024,April
O043299,C01606,R0077,2024-03-24,411.49,41.15,25,UPI,Delivered,395.34,2024,March
O043300,C01561,R0123,2024-06-04,1207.53,120.75,29,Card,Delivered,1115.78,2024,June
O043301,C04854,R0189,2025-10-13,1108.6,0,32,UPI,Delivered,1140.6,2025,October
O043302,C02605,R0014,2024-06-20,1413.12,141.31,33,UPI,Delivered,1304.81,2024,June
O043303,C00144,R0091,2026-03-05,1055.31,105.53,60,Wallet,Refunded,1009.78,2026,March
O043304,C03097,R0098,2024-01-15,384.27,0,32,Wallet,Delivered,416.27,2024,January
O043305,C00525,R0019,2026-04-22,1133.91,0,48,Cash,Delivered,1181.91,2026,April
O043306,C04125,R0175,2024-10-12,908.43,0,31,UPI,Delivered,939.43,2024,October
O043307,C04996,R0126,2024-01-09,1365.42,0,55,Cash,Delivered,1420.42,2024,January
O043308,C02331,R0191,2024-08-08,1104.98,0,27,Card,Cancelled,1131.98,2024,August
O043309,C03754,R0101,2025-08-21,578.24,0,54,UPI,Delivered,632.24,2025,August
O043310,C04200,R0159,2024-02-27,1550.66,0,46,Card,Delivered,1596.66,2024,February
O043311,C00451,R0153,2024-10-01,777.95,0,58,UPI,Refunded,835.95,2024,October
O043312,C00981,R0151,2025-02-20,871.97,87.2,36,Cash,Cancelled,820.77,2025,February
O043313,C02206,R0124,2026-03-05,606.31,0,53,UPI,Delivered,659.31,2026,March
O043314,C00751,R0102,2025-12-23,1522.28,152.23,60,UPI,Delivered,1430.05,2025,December
O043315,C03340,R0033,2024-11-20,1008.77,0,59,Card,Delivered,1067.77,2024,November
O043316,C03525,R0052,2025-09-09,1122.31,0,20,Wallet,Delivered,1142.31,2025,September
O043317,C03818,R0011,2025-09-19,280.26,0,45,Wallet,Refunded,325.26,2025,September
O043318,C03639,R0069,2024-07-13,581.65,58.16,31,UPI,Delivered,554.49,2024,July
O043319,C03316,R0166,2024-02-16,760.36,76.04,42,UPI,Cancelled,726.32,2024,February
O043320,C03920,R0032,2025-11-02,627.52,0,31,UPI,Refunded,658.52,2025,November
O043321,C04314,R0043,2025-08-07,694.93,0,47,UPI,Cancelled,741.93,2025,August
O043322,C03460,R0190,2025-06-10,1157.42,0,32,UPI,Delivered,1189.42,2025,June
O043323,C01600,R0069,2025-02-01,301.12,0,45,Cash,Delivered,346.12,2025,February
O043324,C03149,R0165,2025-07-01,1102.4,0,25,UPI,Delivered,1127.4,2025,July
O043325,C01691,R0084,2026-03-01,401.4,0,29,UPI,Refunded,430.4,2026,March
O043326,C02553,R0083,2025-09-24,214.63,0,45,UPI,Delivered,259.63,2025,September
O043327,C02674,R0120,2025-06-26,1155.42,0,39,UPI,Delivered,1194.42,2025,June
O043328,C00058,R0152,2024-05-13,605.21,0,38,Card,Refunded,643.21,2024,May
O043329,C04053,R0182,2025-11-07,315.71,31.57,27,Wallet,Cancelled,311.14,2025,November
O043330,C04497,R0163,2025-09-25,1177.88,117.79,41,UPI,Cancelled,1101.09,2025,September
O043331,C04190,R0145,2024-09-04,1334.58,0,33,UPI,Refunded,1367.58,2024,September
O043332,C04451,R0121,2024-04-16,477.29,0,37,Card,Refunded,514.29,2024,April
O043333,C04017,R0032,2024-03-31,1464.5,146.45,42,UPI,Refunded,1360.05,2024,March
O043334,C04467,R0051,2024-09-30,555.32,55.53,36,Card,Delivered,535.79,2024,September
O043335,C01637,R0082,2025-07-10,958.1,95.81,40,Cash,Delivered,902.29,2025,July
O043336,C03794,R0102,2026-03-14,1533.13,0,26,Card,Cancelled,1559.13,2026,March
O043337,C02306,R0059,2024-01-17,1101.3,0,48,UPI,Delivered,1149.3,2024,January
O043338,C00220,R0121,2025-06-27,1020.8,0,41,Cash,Delivered,1061.8,2025,June
O043339,C04259,R0094,2024-01-19,1328.43,132.84,34,Cash,Delivered,1229.59,2024,January
O043340,C02991,R0043,2026-02-27,1453.2,0,39,Cash,Delivered,1492.2,2026,February
O043341,C03428,R0094,2025-01-21,1460.51,146.05,41,UPI,Delivered,1355.46,2025,January
O043342,C04404,R0055,2024-05-27,661.09,0,59,Wallet,Refunded,720.09,2024,May
O043343,C03246,R0010,2026-04-10,1414.15,0,51,UPI,Delivered,1465.15,2026,April
O043344,C00545,R0018,2024-01-09,367.82,36.78,59,UPI,Cancelled,390.04,2024,January
O043345,C03158,R0128,2024-09-16,1319.9,0,40,UPI,Delivered,1359.9,2024,September
O043346,C02917,R0002,2024-02-26,1291.15,0,56,Cash,Refunded,1347.15,2024,February
O043347,C03286,R0096,2025-04-12,1215.93,0,23,UPI,Delivered,1238.93,2025,April
O043348,C00860,R0033,2025-02-23,1012.4,101.24,26,Cash,Cancelled,937.16,2025,February
O043349,C03915,R0164,2024-09-26,1334.7,0,30,Card,Refunded,1364.7,2024,September
O043350,C01995,R0169,2025-05-09,1311.42,0,43,Card,Delivered,1354.42,2025,May
O043351,C01922,R0001,2025-08-08,662.42,66.24,60,Card,Delivered,656.18,2025,August
O043352,C03778,R0134,2025-02-06,1355.13,0,26,UPI,Refunded,1381.13,2025,February
O043353,C02924,R0196,2024-04-16,722.59,72.26,43,UPI,Cancelled,693.33,2024,April
O043354,C04483,R0162,2025-11-05,936.61,93.66,54,UPI,Refunded,896.95,2025,November
O043355,C04408,R0149,2025-03-16,567.51,56.75,55,UPI,Delivered,565.76,2025,March
O043356,C00078,R0176,2025-04-10,947.87,94.79,56,UPI,Cancelled,909.08,2025,April
O043357,C02742,R0103,2024-04-06,636.02,63.6,42,Cash,Refunded,614.42,2024,April
O043358,C04207,R0029,2026-01-17,939.02,93.9,35,UPI,Cancelled,880.12,2026,January
O043359,C03863,R0056,2025-12-10,1400.19,0,57,Card,Delivered,1457.19,2025,December
O043360,C04195,R0059,2024-12-18,736.11,0,28,Wallet,Delivered,764.11,2024,December
O043361,C00452,R0024,2025-03-28,847.74,0,44,UPI,Delivered,891.74,2025,March
O043362,C04760,R0163,2025-01-19,732.04,0,39,UPI,Cancelled,771.04,2025,January
O043363,C02690,R0137,2024-11-08,1290.73,0,59,UPI,Delivered,1349.73,2024,November
O043364,C00808,R0023,2024-03-23,311.38,0,58,UPI,Delivered,369.38,2024,March
O043365,C00991,R0006,2024-11-18,1384.27,0,38,UPI,Delivered,1422.27,2024,November
O043366,C00800,R0022,2025-10-29,1092.23,109.22,50,UPI,Delivered,1033.01,2025,October
O043367,C00723,R0173,2024-09-07,487.65,0,24,Cash,Delivered,511.65,2024,September
O043368,C03502,R0032,2024-09-05,887.06,0,58,Card,Refunded,945.06,2024,September
O043369,C04182,R0060,2025-12-21,1154.64,0,54,UPI,Refunded,1208.64,2025,December
O043370,C00159,R0167,2026-01-11,927.32,0,59,Card,Refunded,986.32,2026,January
O043371,C01560,R0132,2025-09-01,345.99,34.6,45,Wallet,Cancelled,356.39,2025,September
O043372,C01171,R0194,2025-06-05,374.79,0,38,Card,Delivered,412.79,2025,June
O043373,C03223,R0051,2025-09-02,528.16,0,44,UPI,Refunded,572.16,2025,September
O043374,C02656,R0176,2024-03-17,1430.73,143.07,40,UPI,Cancelled,1327.66,2024,March
O043375,C01337,R0167,2024-03-10,1340.3,0,39,UPI,Delivered,1379.3,2024,March
O043376,C04257,R0156,2024-11-15,416.86,41.69,45,UPI,Delivered,420.17,2024,November
O043377,C02436,R0157,2026-04-20,951.57,0,24,UPI,Delivered,975.57,2026,April
O043378,C03228,R0109,2026-01-03,352.97,0,35,Card,Cancelled,387.97,2026,January
O043379,C02403,R0038,2026-02-25,218.25,21.83,36,UPI,Delivered,232.42,2026,February
O043380,C04076,R0033,2025-12-22,1507.9,0,49,UPI,Cancelled,1556.9,2025,December
O043381,C00571,R0015,2026-01-25,1250.49,125.05,34,UPI,Delivered,1159.44,2026,January
O043382,C03317,R0121,2026-01-17,500.63,0,29,Wallet,Delivered,529.63,2026,January
O043383,C01109,R0149,2025-05-09,1424.21,0,34,Card,Delivered,1458.21,2025,May
O043384,C00979,R0177,2026-02-08,1467.45,0,37,Wallet,Delivered,1504.45,2026,February
O043385,C01978,R0182,2025-12-15,478.05,0,60,UPI,Cancelled,538.05,2025,December
O043386,C02236,R0092,2024-10-16,815.16,0,47,Card,Delivered,862.16,2024,October
O043387,C02073,R0009,2024-06-30,748.21,0,31,UPI,Cancelled,779.21,2024,June
O043388,C04333,R0080,2026-01-27,441.45,0,48,UPI,Refunded,489.45,2026,January
O043389,C00655,R0064,2025-05-09,1220.42,0,32,Wallet,Delivered,1252.42,2025,May
O043390,C01074,R0180,2025-06-22,484.06,0,35,Card,Refunded,519.06,2025,June
O043391,C01921,R0110,2025-02-22,1480.76,0,45,UPI,Cancelled,1525.76,2025,February
O043392,C02563,R0195,2025-08-06,1236.89,123.69,23,Cash,Delivered,1136.2,2025,August
O043393,C00954,R0140,2025-01-19,909.11,90.91,39,UPI,Cancelled,857.2,2025,January
O043394,C03661,R0001,2024-03-06,463.82,0,26,Wallet,Delivered,489.82,2024,March
O043395,C02717,R0131,2024-02-10,1310.97,131.1,35,UPI,Delivered,1214.87,2024,February
O043396,C04290,R0097,2026-04-30,1327.73,0,47,UPI,Delivered,1374.73,2026,April
O043397,C04275,R0160,2024-01-03,333.34,0,53,UPI,Cancelled,386.34,2024,January
O043398,C01592,R0027,2026-02-10,1128.96,112.9,24,Card,Refunded,1040.06,2026,February
O043399,C04950,R0195,2024-07-05,495.08,0,42,UPI,Delivered,537.08,2024,July
O043400,C04452,R0130,2025-08-03,1217.57,0,34,UPI,Delivered,1251.57,2025,August
O043401,C04933,R0102,2024-02-19,286.97,0,21,Card,Refunded,307.97,2024,February
O043402,C01206,R0131,2024-10-25,616.47,61.65,54,UPI,Cancelled,608.82,2024,October
O043403,C01413,R0041,2024-06-24,1114,111.4,40,Card,Delivered,1042.6,2024,June
O043404,C00804,R0006,2025-11-11,587.8,58.78,35,UPI,Delivered,564.02,2025,November
O043405,C03771,R0098,2026-03-20,1431.83,143.18,34,Card,Refunded,1322.65,2026,March
O043406,C00111,R0069,2024-12-27,1286.75,0,42,Cash,Delivered,1328.75,2024,December
O043407,C04560,R0185,2024-11-02,242.13,0,37,Cash,Delivered,279.13,2024,November
O043408,C01722,R0130,2025-11-14,471.3,47.13,40,UPI,Refunded,464.17,2025,November
O043409,C02623,R0004,2025-11-19,312.49,31.25,32,UPI,Refunded,313.24,2025,November
O043410,C04259,R0010,2025-07-27,394.54,0,58,Wallet,Delivered,452.54,2025,July
O043411,C00653,R0082,2025-08-23,960.12,0,38,UPI,Delivered,998.12,2025,August
O043412,C00873,R0108,2025-02-21,884.3,0,20,Wallet,Delivered,904.3,2025,February
O043413,C03285,R0110,2025-04-26,1123.03,112.3,28,UPI,Delivered,1038.73,2025,April
O043414,C04899,R0187,2025-08-16,1476.67,0,40,Card,Delivered,1516.67,2025,August
O043415,C00175,R0164,2026-03-05,221.12,22.11,20,UPI,Delivered,219.01,2026,March
O043416,C00004,R0131,2025-02-19,1356.86,0,21,UPI,Delivered,1377.86,2025,February
O043417,C02880,R0006,2024-03-07,1345.32,0,50,UPI,Delivered,1395.32,2024,March
O043418,C01402,R0192,2024-05-23,993.74,0,20,Card,Delivered,1013.74,2024,May
O043419,C03315,R0173,2025-01-17,1459.2,0,57,UPI,Delivered,1516.2,2025,January
O043420,C04798,R0192,2025-05-22,1354.5,135.45,57,Wallet,Delivered,1276.05,2025,May
O043421,C02875,R0151,2025-11-23,1485.4,148.54,59,UPI,Refunded,1395.86,2025,November
O043422,C04231,R0076,2025-12-04,371.49,0,60,UPI,Refunded,431.49,2025,December
O043423,C03868,R0148,2024-10-26,789.36,0,22,Wallet,Delivered,811.36,2024,October
O043424,C01249,R0093,2025-05-25,527.22,0,32,UPI,Delivered,559.22,2025,May
O043425,C04179,R0059,2025-07-29,894.7,89.47,60,UPI,Refunded,865.23,2025,July
O043426,C02209,R0017,2025-12-24,410.83,0,52,Wallet,Delivered,462.83,2025,December
O043427,C03510,R0056,2024-07-22,256.1,0,58,Wallet,Delivered,314.1,2024,July
O043428,C01597,R0200,2024-11-17,1290.96,0,60,UPI,Cancelled,1350.96,2024,November
O043429,C02260,R0049,2024-07-25,1589.79,0,53,Cash,Cancelled,1642.79,2024,July
O043430,C00754,R0146,2024-10-29,887.05,0,22,UPI,Delivered,909.05,2024,October
O043431,C02987,R0057,2026-04-20,356.14,35.61,36,UPI,Delivered,356.53,2026,April
O043432,C01767,R0125,2024-12-19,1146.15,0,59,Cash,Cancelled,1205.15,2024,December
O043433,C01481,R0181,2025-12-25,364.36,0,30,Cash,Delivered,394.36,2025,December
O043434,C02908,R0110,2024-05-21,335.4,0,41,Cash,Cancelled,376.4,2024,May
O043435,C00346,R0095,2025-10-15,334.4,33.44,29,UPI,Delivered,329.96,2025,October
O043436,C02252,R0043,2026-04-24,519.73,51.97,30,Card,Refunded,497.76,2026,April
O043437,C04085,R0028,2026-04-30,927.03,92.7,35,UPI,Cancelled,869.33,2026,April
O043438,C01008,R0097,2025-05-20,1178.8,0,33,Card,Delivered,1211.8,2025,May
O043439,C01256,R0184,2025-12-28,806.86,80.69,35,Card,Delivered,761.17,2025,December
O043440,C01835,R0042,2025-01-16,1149.86,0,45,Card,Delivered,1194.86,2025,January
O043441,C01032,R0064,2025-12-16,1106.2,110.62,54,UPI,Delivered,1049.58,2025,December
O043442,C04404,R0191,2026-01-04,412.02,0,57,Card,Refunded,469.02,2026,January
O043443,C00661,R0107,2024-10-04,744.93,0,43,Wallet,Delivered,787.93,2024,October
O043444,C04830,R0080,2025-04-12,362.45,36.24,35,Cash,Delivered,361.21,2025,April
O043445,C04724,R0061,2026-02-24,666.61,66.66,50,Cash,Refunded,649.95,2026,February
O043446,C00807,R0013,2025-02-23,662.17,66.22,53,Cash,Refunded,648.95,2025,February
O043447,C00072,R0121,2026-04-17,1386.49,138.65,60,UPI,Refunded,1307.84,2026,April
O043448,C03924,R0190,2025-12-01,226.08,0,58,Card,Delivered,284.08,2025,December
O043449,C01348,R0025,2026-04-23,1129.99,0,37,Wallet,Delivered,1166.99,2026,April
O043450,C04550,R0160,2024-05-20,624,0,35,Wallet,Delivered,659,2024,May
O043451,C00195,R0093,2024-03-23,1516.02,151.6,39,UPI,Cancelled,1403.42,2024,March
O043452,C04382,R0044,2024-07-17,508.6,0,32,Wallet,Refunded,540.6,2024,July
O043453,C00664,R0183,2025-08-16,1475.02,147.5,57,Cash,Delivered,1384.52,2025,August
O043454,C00463,R0063,2024-12-09,227.1,0,50,Wallet,Delivered,277.1,2024,December
O043455,C04375,R0164,2024-05-06,509.85,0,48,UPI,Refunded,557.85,2024,May
O043456,C04388,R0191,2025-08-01,1338.09,0,47,Cash,Delivered,1385.09,2025,August
O043457,C02742,R0136,2025-02-28,394.52,0,57,Cash,Refunded,451.52,2025,February
O043458,C04140,R0113,2024-01-11,1093.74,0,53,Cash,Delivered,1146.74,2024,January
O043459,C04895,R0040,2025-03-03,861.6,0,40,UPI,Refunded,901.6,2025,March
O043460,C02018,R0065,2026-04-24,1155.89,115.59,37,UPI,Delivered,1077.3,2026,April
O043461,C04699,R0063,2024-05-10,229.4,22.94,55,Wallet,Cancelled,261.46,2024,May
O043462,C03106,R0154,2025-02-25,392.59,0,25,Card,Delivered,417.59,2025,February
O043463,C02064,R0103,2025-05-18,1544.1,0,59,Cash,Cancelled,1603.1,2025,May
O043464,C03461,R0057,2024-04-24,628.54,0,31,Card,Delivered,659.54,2024,April
O043465,C02194,R0071,2025-04-13,1450.62,0,45,UPI,Delivered,1495.62,2025,April
O043466,C03983,R0111,2024-07-08,885.96,88.6,49,Card,Delivered,846.36,2024,July
O043467,C04613,R0041,2025-07-17,1340.92,134.09,33,UPI,Delivered,1239.83,2025,July
O043468,C00651,R0154,2026-01-31,1181.18,118.12,24,UPI,Refunded,1087.06,2026,January
O043469,C00531,R0075,2024-07-02,836.92,83.69,23,Cash,Cancelled,776.23,2024,July
O043470,C04211,R0141,2025-04-27,1110.81,111.08,42,Wallet,Cancelled,1041.73,2025,April
O043471,C03037,R0188,2024-05-22,935.58,0,48,Cash,Delivered,983.58,2024,May
O043472,C01343,R0033,2026-02-06,1018.49,101.85,27,UPI,Cancelled,943.64,2026,February
O043473,C03804,R0041,2024-10-25,1028.19,102.82,52,UPI,Delivered,977.37,2024,October
O043474,C04454,R0122,2025-04-02,910.22,0,41,UPI,Delivered,951.22,2025,April
O043475,C03159,R0050,2024-09-03,1427.64,0,33,Wallet,Cancelled,1460.64,2024,September
O043476,C03312,R0111,2026-02-11,379.92,0,20,UPI,Cancelled,399.92,2026,February
O043477,C02623,R0013,2025-09-20,396.03,0,31,Card,Cancelled,427.03,2025,September
O043478,C02107,R0185,2025-03-26,974.82,0,32,Wallet,Delivered,1006.82,2025,March
O043479,C00328,R0092,2024-05-17,699.15,69.92,23,UPI,Delivered,652.23,2024,May
O043480,C03504,R0066,2025-04-11,399.52,39.95,60,UPI,Cancelled,419.57,2025,April
O043481,C02311,R0175,2024-05-25,281.8,28.18,55,Wallet,Delivered,308.62,2024,May
O043482,C04272,R0112,2024-04-20,912.17,0,33,UPI,Cancelled,945.17,2024,April
O043483,C02340,R0164,2024-10-29,1016.21,0,51,Wallet,Cancelled,1067.21,2024,October
O043484,C00944,R0131,2024-11-26,542.72,0,21,UPI,Cancelled,563.72,2024,November
O043485,C01277,R0172,2024-05-15,745.41,0,35,Cash,Delivered,780.41,2024,May
O043486,C02919,R0167,2026-02-19,1158.02,0,48,UPI,Refunded,1206.02,2026,February
O043487,C04336,R0052,2025-09-03,1209.5,0,40,Card,Cancelled,1249.5,2025,September
O043488,C01805,R0146,2025-04-21,596.66,0,28,UPI,Delivered,624.66,2025,April
O043489,C04344,R0191,2025-12-02,530.06,53.01,28,UPI,Cancelled,505.05,2025,December
O043490,C04564,R0140,2024-01-16,347.51,34.75,29,Wallet,Delivered,341.76,2024,January
O043491,C02396,R0030,2024-04-13,1530.14,0,47,Card,Delivered,1577.14,2024,April
O043492,C04710,R0054,2025-09-23,1389.07,138.91,20,UPI,Refunded,1270.16,2025,September
O043493,C02992,R0135,2024-01-24,540.17,0,32,Card,Cancelled,572.17,2024,January
O043494,C01932,R0116,2024-07-17,1452.08,145.21,26,Wallet,Refunded,1332.87,2024,July
O043495,C03622,R0042,2025-12-20,1074.6,107.46,33,Wallet,Delivered,1000.14,2025,December
O043496,C03679,R0027,2024-01-14,987.81,0,49,Wallet,Delivered,1036.81,2024,January
O043497,C03792,R0088,2024-10-25,1561.8,156.18,24,UPI,Delivered,1429.62,2024,October
O043498,C01301,R0182,2025-11-08,609.32,0,55,Card,Delivered,664.32,2025,November
O043499,C01540,R0157,2026-02-05,1008.98,0,51,Cash,Delivered,1059.98,2026,February
O043500,C03873,R0159,2025-09-24,1275.71,0,40,Cash,Cancelled,1315.71,2025,September
O043501,C00428,R0097,2025-10-19,629.21,62.92,35,UPI,Refunded,601.29,2025,October
O043502,C01052,R0007,2024-03-01,983.52,0,60,UPI,Refunded,1043.52,2024,March
O043503,C04674,R0185,2025-03-03,1271.08,127.11,29,Card,Delivered,1172.97,2025,March
O043504,C02059,R0098,2024-05-07,1288.26,0,31,UPI,Delivered,1319.26,2024,May
O043505,C00823,R0123,2025-12-19,560.48,56.05,40,Cash,Delivered,544.43,2025,December
O043506,C03734,R0034,2025-01-02,1423.15,142.32,36,Card,Cancelled,1316.83,2025,January
O043507,C04729,R0031,2025-04-17,499.28,0,41,Wallet,Delivered,540.28,2025,April
O043508,C02021,R0063,2024-01-06,1525.04,152.5,31,UPI,Delivered,1403.54,2024,January
O043509,C00221,R0178,2025-11-28,1256.35,0,26,Cash,Refunded,1282.35,2025,November
O043510,C00680,R0126,2024-01-24,1337.86,0,30,Card,Delivered,1367.86,2024,January
O043511,C01691,R0016,2025-06-26,1108.01,0,21,UPI,Delivered,1129.01,2025,June
O043512,C02020,R0090,2024-09-22,244.89,0,31,UPI,Delivered,275.89,2024,September
O043513,C01427,R0185,2025-06-04,1459.94,145.99,27,Wallet,Refunded,1340.95,2025,June
O043514,C00359,R0088,2024-10-11,967.66,0,45,UPI,Delivered,1012.66,2024,October
O043515,C00973,R0192,2024-06-19,636.65,0,59,UPI,Delivered,695.65,2024,June
O043516,C01003,R0158,2024-04-01,975.96,0,39,Wallet,Delivered,1014.96,2024,April
O043517,C04005,R0063,2026-04-26,1533.26,0,54,UPI,Delivered,1587.26,2026,April
O043518,C04519,R0090,2024-07-18,1320.29,0,31,UPI,Delivered,1351.29,2024,July
O043519,C03755,R0012,2025-03-02,1234.67,0,53,Cash,Delivered,1287.67,2025,March
O043520,C04515,R0166,2024-10-13,967.92,0,29,Wallet,Cancelled,996.92,2024,October
O043521,C00302,R0170,2025-09-08,1310.71,131.07,49,UPI,Delivered,1228.64,2025,September
O043522,C01588,R0164,2026-03-13,447.06,44.71,35,Card,Cancelled,437.35,2026,March
O043523,C01191,R0189,2024-02-04,1223.25,0,25,Wallet,Cancelled,1248.25,2024,February
O043524,C01825,R0107,2025-08-09,1205.36,120.54,21,UPI,Cancelled,1105.82,2025,August
O043525,C03344,R0158,2024-02-11,890,0,49,Wallet,Delivered,939,2024,February
O043526,C04838,R0117,2025-07-19,412.69,0,38,Card,Delivered,450.69,2025,July
O043527,C04059,R0095,2024-10-22,626.85,0,45,Cash,Delivered,671.85,2024,October
O043528,C01348,R0179,2025-06-13,559.02,0,54,Wallet,Refunded,613.02,2025,June
O043529,C02212,R0141,2024-02-13,829.48,0,58,Cash,Delivered,887.48,2024,February
O043530,C03613,R0052,2025-07-08,774.38,0,44,Card,Delivered,818.38,2025,July
O043531,C01407,R0055,2025-11-20,485.91,48.59,48,UPI,Refunded,485.32,2025,November
O043532,C00553,R0187,2025-07-20,1167.11,0,56,UPI,Delivered,1223.11,2025,July
O043533,C02801,R0080,2024-10-30,960.88,0,43,Cash,Delivered,1003.88,2024,October
O043534,C00457,R0037,2024-01-26,1307.26,130.73,25,Cash,Cancelled,1201.53,2024,January
O043535,C00985,R0066,2025-01-10,1085.55,0,22,Card,Delivered,1107.55,2025,January
O043536,C01333,R0041,2025-01-24,339.7,33.97,57,UPI,Delivered,362.73,2025,January
O043537,C02595,R0080,2025-07-05,478.2,0,22,UPI,Refunded,500.2,2025,July
